timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops,halow_channel_active_ms,halow_channel_busy_ms,halow_channel_busy_pct
2025-12-06T16:17:22.188777,-23.0,-82.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:25.249227,-23.0,-86.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:28.240051,-23.0,-82.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:31.889647,-23.0,-82.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:34.977842,-23.0,-82.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:38.041020,-23.0,-84.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:41.066821,-23.0,-82.0,15.4,,4407872,468784,,2,,,
2025-12-06T16:17:44.729959,-24.0,-82.0,15.4,,4408130,468784,,2,,,
2025-12-06T16:17:47.761308,-24.0,-84.0,15.4,,4408130,468784,,2,,,
2025-12-06T16:17:50.789001,-24.0,-80.0,15.4,,4408130,468784,,2,,,
2025-12-06T16:17:53.874417,-24.0,-80.0,15.4,,4408130,468784,,2,,,
2025-12-06T16:17:57.509333,-23.0,-82.0,15.4,,4408388,468784,,2,,,
2025-12-06T16:18:00.528214,-21.0,-80.0,15.4,,4408388,468784,,2,,,
2025-12-06T16:18:03.632555,-21.0,-82.0,15.4,,4408474,468784,,2,,,
2025-12-06T16:18:06.831905,-22.0,-82.0,15.4,,4408646,468784,,2,,,
2025-12-06T16:18:10.410059,-22.0,-82.0,15.4,,4408646,468784,,2,,,
2025-12-06T16:18:13.438153,-23.0,-82.0,15.4,,4408904,468784,,2,,,
2025-12-06T16:18:16.531650,-23.0,-82.0,15.4,,4408904,468784,,2,,,
2025-12-06T16:18:19.614104,-23.0,-80.0,15.4,,4408904,468784,,2,,,
2025-12-06T16:18:23.303430,-23.0,-78.0,15.4,,4408904,468784,,2,,,
2025-12-06T16:18:26.356617,-23.0,-80.0,15.4,,4408904,468784,,2,,,
2025-12-06T16:18:29.460745,-23.0,-80.0,15.4,,4408904,468784,,2,,,
2025-12-06T16:18:32.548935,-23.0,-82.0,15.4,,4408990,468784,,2,,,
2025-12-06T16:18:36.152654,-23.0,-82.0,15.4,,4409162,468784,,2,,,
2025-12-06T16:18:39.201980,-23.0,-82.0,15.4,,4409162,468784,,2,,,
2025-12-06T16:18:42.210832,-23.0,-82.0,15.4,,4409162,468784,,2,,,
2025-12-06T16:18:45.238951,-23.0,-82.0,15.4,,4409162,468784,,2,,,
2025-12-06T16:18:48.880402,-23.0,-80.0,15.4,,4409162,468784,,2,,,
2025-12-06T16:18:51.861062,-22.0,-82.0,15.4,,4409420,468874,,2,,,
2025-12-06T16:18:54.980812,-23.0,-84.0,15.4,,4409420,468874,,2,,,
2025-12-06T16:18:58.018761,-23.0,-80.0,15.4,,4409592,468916,,2,,,
2025-12-06T16:19:01.634672,-22.0,-82.0,15.4,,4409764,468916,,2,,,
2025-12-06T16:19:04.672181,-22.0,-84.0,15.4,,4409764,468916,,2,,,
2025-12-06T16:19:07.710495,-22.0,-82.0,15.4,,4409764,468916,,2,,,
2025-12-06T16:19:10.711307,-24.0,-82.0,15.4,,4410078,469080,,2,,,
2025-12-06T16:19:14.431837,-24.0,-84.0,15.4,,4410422,469122,,2,,,
2025-12-06T16:19:17.431034,-24.0,-82.0,15.4,,4410422,469122,,2,,,
2025-12-06T16:19:20.395769,-24.0,-82.0,15.4,,4410422,469122,,2,,,
2025-12-06T16:19:23.392625,-24.0,-74.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:26.901779,-22.0,-82.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:29.987243,-22.0,-82.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:32.973462,-22.0,-84.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:35.996772,-22.0,-82.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:39.271362,-22.0,-82.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:42.286272,-22.0,-82.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:45.382134,-22.0,-82.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:48.452149,-22.0,-84.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:51.629490,-22.0,-80.0,15.4,,4410422,469136,,2,,,
2025-12-06T16:19:54.657657,-23.0,-80.0,15.4,,4410594,469136,,2,,,
2025-12-06T16:19:57.751902,-24.0,-82.0,15.4,,4410680,469136,,2,,,
2025-12-06T16:20:00.782253,-24.0,-82.0,15.4,,4410680,469136,,2,,,
2025-12-06T16:20:03.949826,-22.0,-80.0,15.4,,4410938,469136,,2,,,
2025-12-06T16:20:07.316936,-22.0,-82.0,15.4,,4410938,469136,,2,,,
2025-12-06T16:20:10.287453,-22.0,-82.0,15.4,,4410938,469136,,2,,,
2025-12-06T16:20:13.247275,-22.0,-84.0,15.4,,4410938,469136,,2,,,
2025-12-06T16:20:16.245054,-24.0,-82.0,15.4,,4411110,469136,,2,,,
2025-12-06T16:20:19.542461,-24.0,-82.0,15.4,,4411196,469136,,2,,,
2025-12-06T16:20:22.562205,-42.0,-82.0,15.4,,4411282,469136,,2,,,
2025-12-06T16:20:25.557899,-22.0,-82.0,15.4,,4411454,469136,,2,,,
2025-12-06T16:20:28.497822,-22.0,-80.0,15.4,,4411454,469136,,2,,,
2025-12-06T16:20:31.976091,-22.0,-82.0,15.4,,4411454,469136,,2,,,
2025-12-06T16:20:35.038947,-22.0,-80.0,15.4,,4411454,469136,,2,,,
2025-12-06T16:20:38.100402,-22.0,-82.0,15.4,,4411454,469136,,2,,,
2025-12-06T16:20:41.144125,-22.0,-80.0,15.4,,4411454,469136,,2,,,
2025-12-06T16:20:44.794055,-22.0,-82.0,15.4,,4411626,469136,,2,,,
2025-12-06T16:20:47.868779,-22.0,-82.0,15.4,,4411712,469136,,2,,,
2025-12-06T16:20:50.971708,-22.0,-82.0,15.4,,4411712,469136,,2,,,
2025-12-06T16:20:54.154214,-22.0,-80.0,15.4,,4411712,469136,,2,,,
2025-12-06T16:20:57.723405,-22.0,-78.0,15.4,,4411712,469136,,2,,,
2025-12-06T16:21:00.752471,-22.0,-84.0,15.4,,4411712,469136,,2,,,
2025-12-06T16:21:03.874377,-24.0,-82.0,15.4,,4411970,469136,,2,,,
2025-12-06T16:21:06.958361,-24.0,-78.0,15.4,,4412228,469136,,2,,,
2025-12-06T16:21:10.591973,-24.0,-82.0,15.4,,4412228,469136,,2,,,
2025-12-06T16:21:13.609491,-24.0,-82.0,15.4,,4412228,469136,,2,,,
2025-12-06T16:21:16.605363,-24.0,-82.0,15.4,,4412228,469136,,2,,,
2025-12-06T16:21:19.712127,-24.0,-82.0,15.4,,4412228,469136,,2,,,
2025-12-06T16:21:23.250428,-22.0,-82.0,15.4,,4412314,469136,,2,,,
2025-12-06T16:21:26.327104,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:29.314523,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:32.324741,-22.0,-80.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:35.873547,-22.0,-84.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:38.912387,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:41.935822,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:44.938922,-22.0,-80.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:48.631466,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:51.585582,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:54.646281,-22.0,-84.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:21:57.660544,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:22:01.105978,-22.0,-82.0,15.4,,4412486,469136,,2,,,
2025-12-06T16:22:04.114828,-22.0,-82.0,15.4,,4412572,469136,,2,,,
2025-12-06T16:22:07.292040,-24.0,-82.0,15.4,,4412744,469136,,2,,,
2025-12-06T16:22:10.436999,-24.0,-84.0,15.4,,4413002,469136,,2,,,
2025-12-06T16:22:13.946980,-24.0,-82.0,15.4,,4413002,469136,,2,,,
2025-12-06T16:22:17.042445,-24.0,-82.0,15.4,,4413002,469136,,2,,,
2025-12-06T16:22:20.049304,-24.0,-84.0,15.4,,4413002,469136,,2,,,
2025-12-06T16:22:23.073630,-24.0,-82.0,15.4,,4413002,469136,,2,,,
2025-12-06T16:22:26.425784,-39.0,-82.0,15.4,,4413088,469136,,2,,,
2025-12-06T16:22:29.436365,-24.0,-84.0,15.4,,4413260,469136,,2,,,
2025-12-06T16:22:32.456247,-24.0,-82.0,15.4,,4413260,469136,,2,,,
2025-12-06T16:22:35.435975,-23.0,-84.0,15.4,,4413518,469136,,2,,,
2025-12-06T16:22:38.564285,-24.0,-80.0,15.4,,4413518,469136,,2,,,
2025-12-06T16:22:41.576070,-24.0,-80.0,15.4,,4413518,469136,,2,,,
2025-12-06T16:22:44.553735,-24.0,-82.0,15.4,,4413518,469136,,2,,,
2025-12-06T16:22:47.584519,-24.0,-82.0,15.4,,4413518,469136,,2,,,
2025-12-06T16:22:52.171817,-24.0,-82.0,15.4,,4413518,469136,,2,,,
2025-12-06T16:22:55.172045,-24.0,-82.0,15.4,,4413604,469136,,2,,,
2025-12-06T16:22:58.200063,-22.0,-82.0,15.4,,4413776,469136,,2,,,
2025-12-06T16:23:01.170678,-22.0,-82.0,15.4,,4413776,469136,,2,,,
2025-12-06T16:23:04.592518,-22.0,-82.0,15.4,,4413776,469136,,2,,,
2025-12-06T16:23:07.665236,-22.0,-82.0,15.4,,4413776,469136,,2,,,
2025-12-06T16:23:10.737955,-22.0,-84.0,15.4,,4413862,469136,,2,,,
2025-12-06T16:23:13.853067,-23.0,-84.0,15.4,,4414206,469136,,2,,,
2025-12-06T16:23:17.175305,-22.0,-82.0,15.4,,4414292,469136,,2,,,
2025-12-06T16:23:20.121490,-24.0,-84.0,15.4,,4414292,469226,,2,,,
2025-12-06T16:23:23.192050,-24.0,-82.0,15.4,,4414292,469226,,2,,,
2025-12-06T16:23:26.280976,-22.0,-82.0,15.4,,4414378,469268,,2,,,
2025-12-06T16:23:29.463192,-22.0,-82.0,15.4,,4414378,469268,,2,,,
2025-12-06T16:23:32.492859,-22.0,-82.0,15.4,,4414378,469268,,2,,,
2025-12-06T16:23:35.604340,-24.0,-84.0,15.4,,4414550,469268,,2,,,
2025-12-06T16:23:38.760803,-24.0,-84.0,15.4,,4414950,469522,,2,,,
2025-12-06T16:23:41.918366,-24.0,-82.0,15.4,,4415036,469564,,2,,,
2025-12-06T16:23:44.974101,-23.0,-82.0,15.4,,4415036,469564,,2,,,
2025-12-06T16:23:48.057609,-23.0,-84.0,15.4,,4415036,469564,,2,,,
2025-12-06T16:23:51.060116,-23.0,-84.0,15.4,,4415036,469564,,2,,,
2025-12-06T16:23:54.094072,-24.0,-82.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:23:57.308853,-24.0,-78.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:24:00.289493,-24.0,-82.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:24:03.275878,-24.0,-82.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:24:06.394786,-24.0,-80.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:24:09.936753,-24.0,-82.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:24:13.011932,-24.0,-84.0,15.4,,4415296,469728,,2,,,
2025-12-06T16:24:16.144215,-23.0,-84.0,15.4,,4415640,469728,,2,,,
2025-12-06T16:24:19.322310,-23.0,-80.0,15.4,,4415812,469728,,2,,,
2025-12-06T16:24:22.999439,-22.0,-82.0,15.4,,4415812,469742,,2,,,
2025-12-06T16:24:26.075162,-22.0,-84.0,15.4,,4415812,469742,,2,,,
2025-12-06T16:24:29.100624,-22.0,-82.0,15.4,,4415812,469742,,2,,,
2025-12-06T16:24:32.115897,-22.0,-82.0,15.4,,4415812,469742,,2,,,
2025-12-06T16:24:35.733717,-22.0,-82.0,15.4,,4415812,469742,,2,,,
2025-12-06T16:24:38.761257,-24.0,-82.0,13.9,,4415984,469742,,2,,,
2025-12-06T16:24:41.803646,-24.0,-82.0,13.9,,4416070,469742,,2,,,
2025-12-06T16:24:44.873356,-24.0,-82.0,13.9,,4416156,469742,,2,,,
2025-12-06T16:24:48.514670,-22.0,-82.0,12.3,,4416328,469742,,2,,,
2025-12-06T16:24:51.595434,-22.0,-82.0,12.3,,4416328,469742,,2,,,
2025-12-06T16:24:54.633665,-22.0,-82.0,12.3,,4416328,469742,,2,,,
2025-12-06T16:24:57.656766,-22.0,-78.0,12.3,,4416328,469742,,2,,,
2025-12-06T16:25:01.295033,-22.0,-80.0,12.3,,4416328,469742,,2,,,
2025-12-06T16:25:04.375170,-22.0,-82.0,12.3,,4416328,469742,,2,,,
2025-12-06T16:25:07.413255,-22.0,-84.0,12.3,,4416500,469742,,2,,,
2025-12-06T16:25:10.432745,-22.0,-80.0,12.3,,4416586,469742,,2,,,
2025-12-06T16:25:14.013333,-22.0,-82.0,12.3,,4416586,469742,,2,,,
2025-12-06T16:25:17.099081,-23.0,-82.0,12.3,,4416672,469742,,2,,,
2025-12-06T16:25:20.157620,-24.0,-84.0,12.3,,4416844,469742,,2,,,
2025-12-06T16:25:23.182106,-24.0,-82.0,12.3,,4416930,469742,,2,,,
2025-12-06T16:25:26.844654,-22.0,-82.0,12.3,,4417102,469742,,2,,,
2025-12-06T16:25:29.858592,-22.0,-84.0,12.3,,4417102,469742,,2,,,
2025-12-06T16:25:32.914075,-22.0,-82.0,12.3,,4417102,469742,,2,,,
2025-12-06T16:25:36.008622,-22.0,-84.0,12.3,,4417102,469742,,2,,,
2025-12-06T16:25:39.692715,-22.0,-80.0,12.3,,4417102,469742,,2,,,
2025-12-06T16:25:42.649737,-22.0,-80.0,12.3,,4417102,469742,,2,,,
2025-12-06T16:25:45.755000,-22.0,-82.0,12.3,,4417188,469742,,2,,,
2025-12-06T16:25:48.794435,-23.0,-80.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:25:52.441921,-23.0,-80.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:25:55.440910,-23.0,-80.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:25:58.405012,-23.0,-82.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:01.411241,-23.0,-78.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:04.897362,-23.0,-78.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:07.979919,-23.0,-80.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:11.033291,-23.0,-82.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:14.074719,-23.0,-82.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:17.377713,-23.0,-82.0,12.3,,4417360,469742,,2,,,
2025-12-06T16:26:20.420767,-23.0,-80.0,12.3,,4417446,469742,,2,,,
2025-12-06T16:26:23.449229,-22.0,-84.0,12.3,,4417618,469742,,2,,,
2025-12-06T16:26:26.519382,-22.0,-82.0,12.3,,4417618,469742,,2,,,
2025-12-06T16:26:29.690660,-24.0,-82.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:32.753278,-24.0,-82.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:35.738745,-24.0,-84.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:38.812224,-24.0,-80.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:41.923393,-24.0,-80.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:45.060898,-24.0,-82.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:48.067534,-24.0,-82.0,12.3,,4417876,469742,,2,,,
2025-12-06T16:26:51.097607,-23.0,-84.0,12.3,,4418134,469742,,2,,,
2025-12-06T16:26:54.264292,-23.0,-80.0,12.3,,4418134,469742,,2,,,
2025-12-06T16:26:57.543004,-24.0,-82.0,12.3,,4418306,469742,,2,,,
2025-12-06T16:27:00.558096,-23.0,-86.0,12.3,,4418392,469742,,2,,,
2025-12-06T16:27:03.598571,-23.0,-86.0,12.3,,4418392,469742,,2,,,
2025-12-06T16:27:06.816522,-23.0,-82.0,12.3,,4418392,469742,,2,,,
2025-12-06T16:27:10.188273,-23.0,-84.0,12.3,,4418392,469742,,2,,,
2025-12-06T16:27:13.203601,-23.0,-84.0,12.3,,4418392,469742,,2,,,
2025-12-06T16:27:16.266584,-23.0,-82.0,12.3,,4418392,469742,,2,,,
2025-12-06T16:27:19.310949,-23.0,-82.0,13.9,,4418650,469742,,2,,,
2025-12-06T16:27:22.850687,-24.0,-82.0,13.9,,4418650,469742,,2,,,
2025-12-06T16:27:25.925369,-24.0,-84.0,15.4,,4418908,469742,,2,,,
2025-12-06T16:27:28.936583,-24.0,-82.0,15.4,,4418908,469742,,2,,,
2025-12-06T16:27:31.968780,-24.0,-80.0,15.4,,4418908,469742,,2,,,
2025-12-06T16:27:35.585856,-22.0,-84.0,15.4,,4418994,469742,,2,,,
2025-12-06T16:27:38.578630,-22.0,-88.0,15.4,,4419166,469742,,2,,,
2025-12-06T16:27:41.584794,-22.0,-80.0,15.4,,4419166,469742,,2,,,
2025-12-06T16:27:44.643382,-22.0,-82.0,15.4,,4419166,469742,,2,,,
2025-12-06T16:27:48.285531,-22.0,-82.0,15.4,,4419166,469742,,2,,,
2025-12-06T16:27:51.396255,-22.0,-84.0,15.4,,4419166,469742,,2,,,
2025-12-06T16:27:54.410577,-22.0,-82.0,15.4,,4419166,469742,,2,,,
2025-12-06T16:27:57.456054,-22.0,-84.0,13.9,,4419338,469742,,2,,,
2025-12-06T16:28:01.061068,-22.0,-82.0,13.9,,4419424,469742,,2,,,
2025-12-06T16:28:04.205830,-22.0,-82.0,13.9,,4419424,469742,,2,,,
2025-12-06T16:28:07.265811,-24.0,-80.0,13.9,,4419424,469832,,2,,,
2025-12-06T16:28:10.235872,-24.0,-82.0,13.9,,4419424,469832,,2,,,
2025-12-06T16:28:13.793062,-24.0,-76.0,13.9,,4419510,469874,,2,,,
2025-12-06T16:28:16.825450,-24.0,-76.0,13.9,,4419510,469874,,2,,,
2025-12-06T16:28:19.838472,-24.0,-84.0,13.9,,4419510,469874,,2,,,
2025-12-06T16:28:22.869461,-23.0,-80.0,13.9,,4419634,469956,,2,,,
2025-12-06T16:28:26.485345,-23.0,-80.0,13.9,,4419720,469956,,2,,,
2025-12-06T16:28:29.556001,-24.0,-84.0,13.9,,4419978,469998,,2,,,
2025-12-06T16:28:32.525184,-24.0,-84.0,13.9,,4419978,469998,,2,,,
2025-12-06T16:28:35.511723,-24.0,-82.0,13.9,,4419978,469998,,2,,,
2025-12-06T16:28:39.393973,-22.0,-80.0,12.3,,4420150,469998,,2,,,
2025-12-06T16:28:42.430331,-24.0,-80.0,12.3,,4420236,469998,,2,,,
2025-12-06T16:28:45.517751,-24.0,-82.0,12.3,,4420236,469998,,2,,,
2025-12-06T16:28:48.581650,-24.0,-82.0,12.3,,4420236,469998,,2,,,
2025-12-06T16:28:52.295355,-24.0,-82.0,12.3,,4420236,469998,,2,,,
2025-12-06T16:28:55.356663,-24.0,-82.0,12.3,,4420236,469998,,2,,,
2025-12-06T16:28:58.344824,-24.0,-82.0,12.3,,4420236,469998,,2,,,
2025-12-06T16:29:01.357840,-24.0,-86.0,12.3,,4420494,469998,,2,,,
2025-12-06T16:29:04.964310,-24.0,-82.0,12.3,,4420494,469998,,2,,,
2025-12-06T16:29:08.044341,-24.0,-82.0,12.3,,4420580,469998,,2,,,
2025-12-06T16:29:11.105230,-24.0,-82.0,12.3,,4420752,469998,,2,,,
2025-12-06T16:29:14.104394,-24.0,-82.0,12.3,,4420752,469998,,2,,,
2025-12-06T16:29:17.439104,-24.0,-80.0,12.3,,4420752,469998,,2,,,
2025-12-06T16:29:20.437940,-24.0,-82.0,12.3,,4420752,469998,,2,,,
2025-12-06T16:29:23.427987,-24.0,-82.0,12.3,,4420752,470012,,2,,,
2025-12-06T16:29:26.492249,-24.0,-82.0,12.3,,4420752,470012,,2,,,
2025-12-06T16:29:29.622277,-23.0,-82.0,12.3,,4420924,470012,,2,,,
2025-12-06T16:29:32.704910,-23.0,-82.0,11.1,,4421268,470012,,2,,,
2025-12-06T16:29:35.855499,-23.0,-80.0,11.1,,4421268,470012,,2,,,
2025-12-06T16:29:38.881010,-23.0,-80.0,11.1,,4421268,470012,,2,,,
2025-12-06T16:29:41.889770,-23.0,-80.0,11.1,,4421268,470012,,2,,,
2025-12-06T16:29:45.087204,-23.0,-82.0,11.1,,4421268,470012,,2,,,
2025-12-06T16:29:48.184957,-22.0,-86.0,11.1,,4421440,470012,,2,,,
2025-12-06T16:29:51.217575,-23.0,-84.0,11.1,,4421526,470012,,2,,,
2025-12-06T16:29:54.248902,-23.0,-80.0,11.1,,4421526,470012,,2,,,
2025-12-06T16:29:57.662850,-23.0,-82.0,11.1,,4421526,470012,,2,,,
2025-12-06T16:30:00.697697,-23.0,-82.0,11.1,,4421526,470012,,2,,,
2025-12-06T16:30:03.718225,-23.0,-82.0,11.1,,4421526,470012,,2,,,
2025-12-06T16:30:06.875058,-23.0,-82.0,11.1,,4421526,470012,,2,,,
2025-12-06T16:30:10.655958,-23.0,-82.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:13.658269,-23.0,-84.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:16.721547,-23.0,-80.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:19.826346,-23.0,-82.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:23.386072,-23.0,-82.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:26.388566,-23.0,-82.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:29.429812,-23.0,-82.0,11.1,,4421784,470012,,2,,,
2025-12-06T16:30:32.464110,-23.0,-84.0,11.1,,4421870,470012,,2,,,
2025-12-06T16:30:36.025439,-24.0,-84.0,11.1,,4422042,470012,,2,,,
2025-12-06T16:30:39.065421,-24.0,-84.0,11.1,,4422042,470012,,2,,,
2025-12-06T16:30:42.063053,-24.0,-82.0,11.1,,4422042,470012,,2,,,
2025-12-06T16:30:45.109297,-24.0,-84.0,11.1,,4422042,470012,,2,,,
2025-12-06T16:30:48.698413,-24.0,-82.0,11.1,,4422042,470012,,2,,,
2025-12-06T16:30:51.737568,-24.0,-82.0,11.1,,4422300,470012,,2,,,
2025-12-06T16:30:54.779331,-23.0,-82.0,11.1,,4422300,470012,,2,,,
2025-12-06T16:30:57.775112,-23.0,-80.0,11.1,,4422300,470012,,2,,,
2025-12-06T16:31:01.357018,-23.0,-80.0,11.1,,4422300,470012,,2,,,
2025-12-06T16:31:04.457515,-23.0,-82.0,11.1,,4422300,470012,,2,,,
2025-12-06T16:31:07.442856,-23.0,-82.0,11.1,,4422300,470012,,2,,,
2025-12-06T16:31:10.540450,-23.0,-82.0,11.1,,4422386,470012,,2,,,
2025-12-06T16:31:14.078066,-24.0,-80.0,11.1,,4422558,470012,,2,,,
2025-12-06T16:31:17.098833,-24.0,-80.0,11.1,,4422558,470012,,2,,,
2025-12-06T16:31:20.105512,-22.0,-66.0,12.5,,4422730,470012,,2,,,
2025-12-06T16:31:23.098864,-22.0,-82.0,15.4,,4422816,470012,,2,,,
2025-12-06T16:31:26.786026,-22.0,-82.0,15.4,,4422816,470012,,2,,,
2025-12-06T16:31:29.826963,-22.0,-82.0,15.4,,4422816,470012,,2,,,
2025-12-06T16:31:32.857915,-22.0,-82.0,15.4,,4422816,470012,,2,,,
2025-12-06T16:31:35.852279,-24.0,-80.0,15.4,,4422902,470012,,2,,,
2025-12-06T16:31:39.457667,-23.0,-80.0,15.4,,4423074,470012,,2,,,
2025-12-06T16:31:42.485134,-24.0,-82.0,13.9,,4423332,470012,,2,,,
2025-12-06T16:31:45.551993,-24.0,-82.0,13.9,,4423332,470012,,2,,,
2025-12-06T16:31:48.636674,-24.0,-82.0,13.9,,4423332,470012,,2,,,
2025-12-06T16:31:52.179239,-24.0,-82.0,13.9,,4423332,470012,,2,,,
2025-12-06T16:31:55.195308,-24.0,-82.0,13.9,,4423332,470012,,2,,,
2025-12-06T16:31:58.245810,-24.0,-84.0,13.9,,4423418,470012,,2,,,
2025-12-06T16:32:01.263021,-24.0,-82.0,13.9,,4423590,470012,,2,,,
2025-12-06T16:32:04.577738,-24.0,-82.0,13.9,,4423590,470012,,2,,,
2025-12-06T16:32:07.627740,-24.0,-82.0,13.9,,4423590,470012,,2,,,
2025-12-06T16:32:10.871449,-24.0,-82.0,13.9,,4423590,470012,,2,,,
2025-12-06T16:32:13.919466,-24.0,-82.0,13.9,,4423590,470012,,2,,,
2025-12-06T16:32:17.136559,-24.0,-80.0,13.9,,4423590,470012,,2,,,
2025-12-06T16:32:20.202240,-22.0,-82.0,13.9,,4423762,470012,,2,,,
2025-12-06T16:32:23.286627,-22.0,-82.0,13.9,,4423848,470012,,2,,,
2025-12-06T16:32:26.334986,-22.0,-82.0,13.9,,4423848,470012,,2,,,
2025-12-06T16:32:29.497978,-22.0,-82.0,13.9,,4423848,470012,,2,,,
2025-12-06T16:32:32.504073,-22.0,-82.0,13.9,,4423848,470012,,2,,,
2025-12-06T16:32:35.557638,-22.0,-82.0,13.9,,4423848,470012,,2,,,
2025-12-06T16:32:38.561159,-24.0,-82.0,13.9,,4423848,470102,,2,,,
2025-12-06T16:32:41.621171,-23.0,-82.0,13.9,,4424106,470102,,2,,,
2025-12-06T16:32:44.882251,-22.0,-80.0,13.9,,4424192,470144,,2,,,
2025-12-06T16:32:47.920738,-22.0,-84.0,13.9,,4424192,470144,,2,,,
2025-12-06T16:32:50.977501,-22.0,-80.0,13.9,,4424192,470144,,2,,,
2025-12-06T16:32:53.998550,-22.0,-82.0,13.9,,4424316,470316,,2,,,
2025-12-06T16:32:57.338107,-24.0,-84.0,13.9,,4424564,470480,,2,,,
2025-12-06T16:33:00.381897,-23.0,-84.0,13.9,,4424650,470522,,2,,,
2025-12-06T16:33:03.458185,-23.0,-82.0,13.9,,4424908,470522,,2,,,
2025-12-06T16:33:06.593108,-23.0,-80.0,13.9,,4424908,470522,,2,,,
2025-12-06T16:33:10.131113,-23.0,-82.0,13.9,,4424908,470522,,2,,,
2025-12-06T16:33:13.171870,-24.0,-80.0,13.9,,4425168,470686,,2,,,
2025-12-06T16:33:16.258171,-24.0,-80.0,13.9,,4425168,470686,,2,,,
2025-12-06T16:33:19.265325,-24.0,-80.0,13.9,,4425168,470686,,2,,,
2025-12-06T16:33:22.809445,-24.0,-82.0,13.9,,4425254,470686,,2,,,
2025-12-06T16:33:25.783450,-24.0,-82.0,13.9,,4425426,470686,,2,,,
2025-12-06T16:33:28.752857,-24.0,-82.0,13.9,,4425426,470686,,2,,,
2025-12-06T16:33:31.758340,-24.0,-84.0,13.9,,4425684,470686,,2,,,
2025-12-06T16:33:35.438596,-24.0,-82.0,13.9,,4425684,470686,,2,,,
2025-12-06T16:33:38.497442,-24.0,-80.0,13.9,,4425684,470686,,2,,,
2025-12-06T16:33:41.529837,-24.0,-80.0,13.9,,4425684,470686,,2,,,
2025-12-06T16:33:44.543201,-24.0,-82.0,13.9,,4425942,470686,,2,,,
2025-12-06T16:33:48.222248,-24.0,-82.0,13.9,,4425942,470686,,2,,,
2025-12-06T16:33:51.233993,-24.0,-82.0,13.9,,4425942,470686,,2,,,
2025-12-06T16:33:54.292928,-22.0,-86.0,13.9,,4426200,470686,,2,,,
